101577297,80907100,Roy Tay,Feb 27,"accept immigrants according to their willingness to integrate ALSO.  as long as they aren’t willing to integrate , it doesn’t matter if they have the ability or not  tell them that integration means they sync into our culture, not the other way round"
101577297,80907100,JF Gary Tom,Feb 27,"Although many jobs are paid $7 per hour?   And, one gets to rest on Saturdays, Sundays, public holidays, medical leaves and 'no tasks for the days' - without pay and, 'zero' welfare?   Yes! This covid-19 has really helped the government solved long-dragged problem by creating jobs for many jobless native Singaporeans who had been unable to be hired by the stingy businessmen for many years?"
101577297,80907100,Alvin Goh,Feb 27,Take in all foreigners and convert them to Singaporeans! Increase the pace of conversion!   Best if Singapore is an island of foreigners-converted.   Change Singapore or Forgapore!  This will make the rulers of Singapore Happy!   MAKE YOUR VOTE COUNT.  Stay Safe and Healthy. 
101577297,80907100,Fish You,Feb 27,"Exactly. Many of us who took up citizenship are tax payers while most of the Singaporeans born here are entitled, and lack global perspective. Just simply following gov without thinking about things critically."
101577297,80907100,Irene Lum,Feb 27,"Indranee Rajah May I ask how ICA or the relevant body judge on the applicant's ability to integrate? Do the MPs and ministers actually patrol the ground and note how well these applicants integrate into our society? It is quite obvious many do not. I see Indian national applicants only hanging out with their kind and the wives making breakfast & lunch packs for their husbands & children to take to workplaces or schools because they cannot take to the local cuisine. My British friend with his Filipino wife and their 2 children have lived in SG for more than 10 years. They rent a HDB flat, their children were born here and attend local schools. They opened their homes to their neighbours and their children grow & play along with the local children. But they have been denied PR status 4 times. Perhaps it is due to him not having a degree, even though he is a professional in the IT industry. Meanwhile, the JP Morgan Indian national got his PR or maybe citizenship by marriage to a Singaporean and starts to insult the guard at his condo. Well, he is not the only one. So yes, I'm curious what standards the government employs to determine how well applicants integrate into our SG society. Please do tell."
101577297,80907100,Rik Ang,Feb 26,Immigrants integrate to degenerate the quality of life of citizens.
101577297,80907100,Lim Kim Heo,Feb 26,"Look at the cv19 statistics and don't bring in negative people to create trouble. Cctv installed because of those people, we also live in fear of those people from time to time... As a singaporean have to voice this out "
101577297,80907100,Janice Tan,Feb 27,Best test of integration is whether they speak or understand Singlish...
101577297,80907100,Cynthia Crystal,Feb 26,"Any satastic report for PR and New citizenship given every year? Their highest education ,their salary and how many family members they bring in?"
101577297,80907100,Yt Lam,Feb 26,I think the gov takes immigrants on their ability to vote white. 
101577297,80907100,Basri Sumanee Alhaj,Feb 26,Goid . Give our local grads permanent jobs
101577297,80907100,Vanessa Kim,Feb 26,Just wondering if there are any applicants who will say they are unable to integrate when they want to get the IC
101577297,80907100,Gita Sesh,Feb 27,"Ability to integrate? They will integrate only if they are less in number. At the huge number of these imports, they will not integrate. They will stick to their own kind and bring their country’s culture here. Probably want us all to change. Have the new PRs and citizens from PRC even bothered to learn English? Or the new PRs and citizens from India have started learning Tamil?"
101577297,80907100,Wilkie Ong Keng Soon,Feb 26,And you have to convert PR to citizens eventually when their spouses are locals.
101577297,80907100,Nancy Wee,Feb 26,With faked degrees!?
101577297,80907100,Leonard Low,Feb 26,"Some are not interested to ""integrate"" they are ""sovereign"" ..."
101577297,80907100,Joseph Jansen,Feb 27,Integrate? Just take an evening walk at Tanjung Rhu.
101577297,80907100,Asmooree Bin Haleem,Feb 26,"In other words, she is saying to  Singaporeans, ""Please get ready to see a surge in new citizens and pr this year, since borders are reopening"""
101577297,80907100,Didier Clifford Nur Hakim,Feb 28,They should also send all the males PR for National Service...
101577297,80907100,Wong Yking,Feb 26,Then this year should get out more such  new citizen 20K and PR 30k to CECA.
101577297,80907100,Katherine Leo,Feb 27,Is the Singapore law going to investigate many new citizens and PR using fake degrees documents easily letting them becoming Singapore citizens
101577297,80907100,Paul Anthony Virtuosoh,Feb 26,"Good, the less conversions the better."
101577297,80907100,Vint Lee,Feb 26,"Why do we even need to take in immigrants?  If it is to increase population, shouldn't you make to effort to help young families"
101577297,80907100,Tim Huang,Feb 26,So they would come in truckloads had it not been for covid19? 🤔
101577297,80907100,Lai Voon Choong,Feb 26,Maybe this is part of the great East Coast Plan that is to slowly and steadily progress to transform Singapore to Cecapoo. 😂
101577297,80907100,Dare Chia,Feb 26,"You mean the ones who complain about the smell of home cooking, build up restrictions on hiring locals in favour of their own countrymen, refuse to learn to speak our local languages including English, don't serve NS, and troll Singaporeans using the glory of their homeland?  If so maybe we need to replace some people with ones who understand the meaning of the word ""integrate"". "
101577297,80907100,Kennie Goh,Feb 26,Its GOOD for our tiny little dot ? ....we have had ENOUGH ?
101577297,80907100,Andy Wee,Feb 27,The number of imported citizens and pr far exceeds natural born That’s the reason why resources are not enough to go around
101577297,80907100,Shahul Hameed Dmr,Feb 28,"In future,new pr & new citizen population would be on the rise. Overtake local born citizen population."
101577297,80907100,Din Djarin,Feb 27,are u sure the pr n new citizen really have the quality that we one or is jus the number that we ar aiming for...
101577297,80907100,Mike Goh,Feb 26,"""but also their ability to integrate.""  How to assess har, Indranee? "
101577297,80907100,Seah Choon Siong,Feb 26,Looks who talking?How many you see in your neighbourhood that really integrate?
101577297,80907100,Peter Ho,Feb 26,"PR is a joke, most of them don’t stay here permanently!"
101577297,80907100,Baba Hongjie,Feb 26,Lu chakap bohong kah? Really? South east Asians integrate more easily in Singapore society than east and south Asians. Apasair manyak manyak orang Cina dan orang India? Are you sure they are able to integrate well in our multiracial and multicultural society?  Gua tak tau lah. Politicians love to goreng and borak.  Sudahlah. Chilaka.
101577297,80907100,Benjamin Shahidah Kwek,Feb 27,Integrate smlj. End of the day they ditch their citizenship/PR and take the CPF back and return back to their native as they have land/property under their spouse or relatives or even their own name.
101577297,80907100,C Jay Collins,Feb 27,What nonsense.  Come live among us at Ground Zero to find out how Integrative they are. 
101577297,80907100,Peter Lew Chai Kit,Feb 26,"With all the fake identity, good luck to integration and contribution."
101577297,80907100,Frida Natasha Khan,Feb 27,Did u check if their certificates are genuine???? Or just their ability to produce the fake certificates????
101577297,80907100,Sunny Lim,Feb 27,"Bottom line is, it is up to the g to put it since they are the one to implement it."
101577297,80907100,Dominic Goh,Feb 26,A lot of PRs convert to Singaporeans because they wish to avoid ABSD or to receive subsidies for children’s education and healthcare. 
101577297,80907100,Francis Ng,Feb 26,With some coming with fake cert even at polyclinic? 
101577297,80907100,Alan Ang,Feb 27,You brought in all the sovereigns that behaved like empress dowagers that refused to wear mask or emperor that screwed security guard. You dare to say you checked their ability to integrate?? 
101577297,80907100,Pat Eng,Feb 27,"It's the million dollars pay structure that causes the need to have new citizens, FTs, foreign workers and visitors. If the bud is not nipped more problems can be expected."
101577297,80907100,Sumathi Subbramaneyan,Feb 26,"Singapore need look at their backgrounds and qualifications certs before grant them a Singapore PR or Singapore citizens even for EP, S pass and work permits since fake certs submitted everywhere now a days"
101577297,80907100,Han Zhi Hao,Feb 26,You be honest about the cost of medicine and the people will be grateful already.
101577297,80907100,Normarlina Mohd Taib,Feb 27,"How to measure ""ability to integrate """
101577297,80907100,Jama Mohamed,Feb 26,Give the records from PR which country's most give?
101577297,80907100,Cheng,Feb 26,"Intergate simi? Intergate to vote for PAP? Aribo, intergate simi sai? "
101577297,80907100,Aspa M Hatta,Feb 26,Even with Fake Certificates
101577297,80907100,Debbie Chan,Feb 26,"Pls don't assume they can integrate! They can behave themselves n don't behave privileged or self- accredited , we r happy loh! I have 3 PR neighbours at my level n I feel it's enough. The Indonesian family thinks Singaporean aunties r maids to handle their rubbish . They just find it too unaristocrate like to dump their refuse into main chute but all over the chute area. The Chinese PR family r like thugs . I got to give them my entire corridor . I do not even leave my shoes at corridor. The PR would pick troubles by pretending to bump into me at corridor. Even when CCTV footages showed that she was at fault , she would claim that I'm ' big' . The Msian PR family thinks that g has a finance budget for them , so have I . Things like broadband n CCTV should let them ' share' .Some  PRs r Pretentious Residents!They have double- characters . Really good in acting to g but in real life , suck real bad."
101577297,80907100,Pg,Feb 27,Better check their certs properly before letting them in. 📜   6.9m... 10m... no wonder Kranji 🌳 got cleared ‘by accident’. 🙃  Indranehneh must be a very accomplished fortune teller 🔮; she can predict if potential newtizens can or can’t integrate. 👏
101577297,80907100,Moe Zalxjxan,Feb 28,So much for integration thats why Global Indian schools got how many here?
101577297,80907100,Mac Taghoier,Feb 28,Never heard about anyone taking an “integration course” here...
101577297,80907100,Ren Min,Feb 28,Contribute maybe...integrate How to measure ??
101577297,80907100,GuoHao Wu,Feb 26,"Tell me why jordan webb having been here  almost decade,  citizenship wasnt approved while haidilao boss so fast approved  ?"
101577297,80907100,Jasmine Lim,Feb 26,Opposition should ask the take up rate PRs become Singaporeans. Whether it's true many didnt convert and return while having HDB properties here in Singapore.
101577297,80907100,Ruth Ruth,Feb 28,"At the same time, Singapore must remain open to global talent who can complement the local workforce, and create quality jobs for locals, she said, citing schemes like Tech @ SG, which helps local tech companies recruit highly skilled foreign talent.  I hope that our citizens has the abilities to conquer the required job placement than to bring in FT. "
101577297,80907100,Fdgeg Efeogeo,Feb 26,"Even in times of lockdown & limited 5 pax gathering, 21k people managed to take the oath to pledge alliance to Singapore. Is it by zoom? Amazing! The number should technically not be more than 5 pax multiplied by 365days."
101577297,80907100,Jas Yan,Feb 27,Did you check their School Certificate througly?
101577297,80907100,Kevin Gopal,Feb 26,Planning for next GE already? 🤣
