,Comments,Datetime,num_words
11,"Action not visible but mark is. Fm young I often hear my mom said to me n remind me one honest fact: when someone hit u no one vouch for ur pain but if u rtn a blow many vouch for d claimed innocent. So in real, send her back to agent  to resolve or make d helper sign warning letter like we will get one if we fail our task. Fair for both sides. Helper or maid shd oso hv probation period of 3 mths to ensure wat was declared or known capability or ability is justified n acceptable n Tis will oso allow both employer n maid to build chemistry (getting use to environment n character). I believe Tis will reduce clash between them. ",2021-03-06,125
12,"Having mental illness is hard, depression, anxiety, etc is not fun. Ppl, if you see your family member having symptoms of these illness, please seek help, don't feel embarrassed to ask for help! It's better than hitting your helper or abusing her with vicious words and threats.... Worse is she gets physically or sexually abused! The helper is somebody else's wife/daughter/friend/mother/niece. Would you like to have your own daughter/wife/mother getting abused? If you don't like her work, attitude, send her back to the agency.",2021-03-05,86
13,Whaaa if mostly employer stressfull or depressed how come every maid they nver think far away thier families y they nver think that mostly maid physically and mentally was so horible depressed especially this pandemic came to this world.every maid came for work n help thier family's supposed to be employer must be care n polite treating all.not all maid is doing bad.they HV good heart too.,2021-03-04,63
14,Punishment should be stricter so that abuse could stop 😒,2021-03-04,9
15,"No wonder when have problems, helpers always try to push faults to others. I was very angry til i knew the employers will abuse them if they are dissatisfied with helpers",2021-03-05,31
16,Let her do cwo as domestic maid for 12 months in another country!!,2021-03-06,12
17,I think a fair sentence should be 6-12 months jail and then full coverage of medical expenses and a compensation that is equivalent to 10 years' salary for the worker,2021-03-05,28
18,"Any precedent all kind of “mental breakdown” problem to get maid should be assessed before approval.  Any mental assessment after offence should not considered.  By the way, how’s the case for Mr Leow and his son? Suddenly quiet down... ",2021-03-04,40
19,"These stories make me so angry.. the two most recent cases of abusers in Singapore have claimed mental health.. stop giving mental health an unfair reputation and image for those who actually suffer from it.   1 in 4 people will suffer mental health in their lifetime and it is a true illness. 1 in 4 people are not going around banging others on the head with a metal bowl or starving their helpers to death.   In these cases, Their mental health did not cause them to do it, being a terrible human being did, and in both cases, others suffered.",2021-03-05,96
20,So many crazy employers who don't deserve to have domestic helpers.,2021-03-04,10
21,"We have no right to exploit or abuse a fellow human being just because we are their pay master. If we can do better than them, we should not have engaged them in the first place. We should make someone's life better & in turn we will be a happy person...🙂",2021-03-04,49
22,Sentence shud include getting hit by a pan several times. If male felons can get rottan than sadist like her should get physical punishment too.,2021-03-04,25
23,‘The impact was hard enough to dent the bowl and cause pain to Ms Yulia.’ This damn employer is ridiculous! The bowl is made of metal. ,2021-03-04,26
24,Some cases took so long to charge .. ,2021-03-04,7
25,"True mental case, the court might not even listen to them. Its those that have resources to get a lawyer to represent them, that are citing depression and psychological issues. While many truly mental cases, unless evaluation ordered by the judge, will go thr sentencing without considering their conditions",2021-03-04,49
26,"Mostly the employer always got mental breakdown and abuse the maid deliberately, but the maid got always accused mental health issue like recent case by the employer.",2021-03-04,27
27,Women sentenced to 6 months jail for hurting domestic helper should be cane to send clear signal maid are human being send to work not humiliation,2021-03-05,25
28,"Recent cases,all laughing to jail.....our judicial system..terrible...need overhaul..10yrs coe up already",2021-03-04,15
29,"So norm that all abusive employers will claim that they suffered depression,mental health got problems 😢wtf,",2021-03-04,17
30,Why only 6 months jail for brutal assaults on maid? ,2021-03-05,9
31,Conclusion is singaporean judge cause mental issues in all guilty accused.,2021-03-04,11
32,6 months jail??? Is it equals to the days the maid was abuse??,2021-03-07,12
33,"Sentence too light. More maid abusers will continue this game. The law should include compensation of minimum $10,000  to the maid for any abusing.....",2021-03-05,23
34,"Lots of excuses, maid is also human",2021-03-04,7
35,Slapping foreign or local domestic helpers is really a culture problem!!! ,2021-03-05,11
36,"How come all the abusers suffering from depression, Anxiety & OCD! Its always an excuse from punishment",2021-03-05,16
37,Think every employer need to provide mental health certificate to agency before hire helper? Also check up every 6 months. Seems like mental health always an excuses for abuse case 🤔 Check helper well-being is good but think some employer said too much protect helper. Heard from friend said that. Lol,2021-03-05,48
38,Wah a metal bowl got dented but the victim still fine sounds out of this world for many hit by that bowl could suffer a concussion or maybe even broken skull her head sure tougher than a metal bowl something I never heard of till now,2021-03-04,46
39,good she ran if not she will die same that helper from myanmar😭😭😭,2021-03-04,13
40,"I love the judge, she can receive treatment for mental condition while in jail.   To all lawyers please, stop using depression, abused as a child or some weird nonsense as an excuse.   Maybe time to assess if people hiring maid is qualified. Some kind of onboarding training for potential employers and employees together, rather than separate.",2021-03-07,56
41,"If she is mental, she should be locked up for good. I bet ya, no one will use that as a plea excuse for abusing helpers anymore",2021-03-04,27
42,What's wrong with all this employers  ???,2021-03-04,5
43,Laws protect both sides coz some maids also very naughty ,2021-03-04,10
44,Finally a judge that agrees on depression is not an excuse to abuse or do what ever the hell you want.. ,2021-03-05,21
45,"Yeah, after jail sentence, banned for life to hire helper",2021-03-04,10
46,The domestic helper came all the way here to make a living. She has a family back home. Owner cannot take things into her own hands to vent her anger &  frustation on a helpless person.,2021-03-07,35
47,If you dont like your maid aldy you can surrender them or return them to the agent just dont hurt them they are human being ,2021-03-04,25
48,"Sad life, will there are more of such cases waiting to happen?",2021-03-04,12
49,"When u know u will get sth else from law y u do it in the first place. ? Trying to squeeze to the loop hole? Don't need hide or cry. U do it u accept the consequences, SIMPLE.",2021-03-07,37
50,I hope you get the same treatment in prison,2021-03-05,9
51,Too light a sentence.  Judgement needs overhaul.  Utter nonsense,2021-03-05,9
52,Ong s behaviour is not accepted utter nonsense depression her lawyer claims.,2021-03-04,12
53,Typical monster... nice tudung btw.,2021-03-07,5
55,Her depression would have been cured by jumping out the window,2021-03-05,11
56,only six month jail for abuse???,2021-03-05,6
57,Omg . Again . Well there's more cases I guess but not reported 😉,2021-03-05,10
59,The helper is more stressful.....,2021-03-04,5
60,Now u can hit yr head in the wall of changi soon! As u like to hit ppl heads right!!! Welcome to changi soon on the 1st April....🤬🤬🤬,2021-03-05,27
62,Another name for maids (Slave servants for spoiled lazy people),2021-03-05,10
63,So cheap 6 months only...should give more to stop this kind of things happening,2021-03-06,14
65,Six month..? are you kidding!,2021-03-05,5
66,"Yo, fk is wrong u ppl and abusing domestic helpers?",2021-03-05,10
67,"Count your blessing with getting away with 6 month imprisonment, she deserves at least 8 month imprisonment..",2021-03-04,15
68,yes run dont stick ard to b abuse. ,2021-03-05,8
69,Buy the judge 3 tiger beers,2021-03-04,5
70,Most bosses they likes to bullied maid  They think maid is a slave  They never know is without the maid she have to do all the work. No Singaporeans will work as maid  And they can’t afford Singaporeans to work for them. The best no maid will be coming to our country then they will know maid is a very important to everyone  Long hours no better foods and hardworking  All the bosses have to go for mental examination by Medical Doctor before they can have maid  This is a protection to the maid  We hope my implement to the MOM is look into this matter seriously ,2021-03-04,108
71,All these abusers . . shoudl take the electric chair treatment and see if they dare to abuse others again!,2021-03-04,18
72,Come judge..whats wrong with you..We have a country landmark case still waiting for verdict and you just give a bonus to this employer?you ok...got take 💊 today?,2021-03-04,30
73,For me if my employer hit me 1 time i hit them 5times😁 don't just keep quite that's why so many employer abusive,2021-03-05,19
74,"These are all just excuses to get away with murder, the said person who’s suffering from the symptoms mentioned, sadly I am also suffering from it seeking help and on medications for 15yrs now, it is very tough on us but not others, mental illness is never easy  😞 but hey they are the one who help you at home ease your burden and what not, never once I have ever EVER hit my helper whom I have for 1 (11yrs) 1 (6 yrs) 1 (2 yrs) 1 (4yrs) 1 (4yrs) But whenever I am down and depression kicks in anyway, my helpers have always been a great help to lift my spirit up, making me hot drinks, holding my hand saying everything will be alright ma’am, making sure I am comfortable, treating me like a kid,I swear it is 2 ways we stay together as a family nobody should be bullied. Honestly speaking that is a ridiculous reason, Stop that oh poor me I am suffering from depression so I had hit my helper NOOOoooo that is not the case, Don’t make people with depression, anxiety,  borderline/obsessive compulsive personality disorder look bad idiots.",2021-03-06,186
75,Now she can enjoy the the special green box food in CWP🤣🤣🤣,2021-03-04,12
76,"I've every reason to be happy because at last I'm trading with the right company,  I make lots of profit  from my  Investment with her company, through the help of Mr Gabriel Richard, If i fail to acknowledge you sir, that shows how ungrateful I am. I shall forever be thankful to God almighty for having you as my account trading manager. If you are interested, you can contact him now even with the recent outbreak of this virus you can still make extra income from home click on the link below to contact him 👇👇👇👇👇 https://m.me/Gabriel.richard.fx",2021-03-04,93
77,"I earned good profits from trading with ma’am Beatrix Manama, I got over $65,000. Beatrix Manama",2021-03-04,16
86,Prison got doctors don’t worried ,2021-03-04,6
87,I think mental health checks must be made mandatory for employer seeking to hire maids. Always abuse Liao than wanna Geng mental illness ,2021-03-05,23
88,"Well Done. Firstly, more FW to serve the market due to manpower shortage causing high labour cost. . Next, SHN will be reduced from $2k to..... Hotels occupancy will start to prepare for  boarder opening. Recruitment for hospitality begin to open up. Many positives sign where we will be 2 steps ahead of our competitors.",2021-03-03,52
90,"And what are the wider plans for opening our borders, if any at all?",2021-03-03,14
91,Singapore should quickly let in the migrants workers... Our infrastructure project and maintenance need fresh replacement workers,2021-03-04,17
93,Too bad Josephine Teo place not big enough. Otherwise confirm safer. 🙂,2021-03-03,11
94,Good action.we really urgent need foreign workers now for renovation or site work,2021-03-03,12
96,First place local manager and suppervisors to over see these workers so that safety abd security isnt overlooked and complacency doesn't set it. Getting these foreign workers to be trained in these areas must be stopped.,2021-03-03,35
97,"It's not about the quality of wshos, it's the company's management. All bosses just wants profits. And compliance only. Nothing goes beyond legal requirements. The safety training framework is in place, it's just the bosses mindset leads to cutting corners and safety lapses. Limited resources provided for safety implementation.",2021-03-03,45
98,"The only way to minimize or prevent accident, MOM Safety Official should inspect surprisingly any worksite whether construction or companies without informing of their visit",2021-03-03,25
99,"What about looking at the tender process and how contracts are awarded? If you choose the cheapest quote, chances are it is a corner-cutting company; which includes safety.",2021-03-03,27
100,Safety is everyone's business. Learn and implement industry best safety practices to cut down on harzards within the facility.,2021-03-03,18
101,Everyone is responsible for their own safety do not depend on others to take care of you not the safety supervisor either you yourself are the only one to do so.,2021-03-03,31
102,Many foreign workers are depressed about not being able to meet family. It may cause various distractions during work.,2021-03-03,19
103,Those Foreigners who are in safety profession are not considered for PR approval. We do not need safety guys we need more Engineers,2021-03-03,23
104,Of course safety is a must very important,2021-03-03,8
105,"Remove the post for safety personnel like all other developed country, then the company will take greater responsibility",2021-03-03,18
106,Definitely not. It is very necessary to improve to quality of safety personnel. Law say project sum less than 10mn no need a safety officer. Who need to see the safety ? Is he competent enough ? The mindset of money before safety is always bad. Safety only have to power to advise and implement the system. Management (who controls the money ) is still responsible for providing resources and help to implement the control measures. Safety department should be independent to carry out the works. Lucky my company mgmt very supportive to safety issues. ,2021-03-03,91
107,"Since PA P want to replace locals in these jobs as Site Supervisors and QA, then why fret over it now?  PAP also made manufacturing a sunset industry 15 years ago,  even their WAYANG also cannot undo their own mistakes.  unless the old uncles can get back their same job with same pay equivalent to year 2005. ",2021-03-03,55
108,"Please be more realistic,  can a foreign safety officer eg from India or bangalesh,  effective control a bunch of local workers or true Singaporean?",2021-03-03,24
109,Reactive as always! All sleeping until awaken by accident. Why do we operate like that? Many yo-kar 🦵🦵 in comforting aircon office & collecting fat pay. Tsk! Tsk! Too many for-eigners on the job.,2021-03-04,30
110,One downside of awarding contract to lowest bidder - mandate safety to be a condition when awarding contract,2021-03-03,17
111,Management should be the first peeson responsible for workplace safety...they should stop any work that are unsafe conditions.,2021-03-03,19
112,Ground safety officers are supposed to be answerable to a safety committee within the company made up of management staffs and independent safety councilor engaged by the company.,2021-03-03,28
113,"Last 10 years i working in shipyard and since 2012 to 2015  i was occupied  as a heavy equipment welder during this season  I don't know why my company offered  me do the supervisor course first time i reject this offer because i think i have to learn many things for being a leader if i can't lead my worker properly i can't show my face to my boss and if i can't keep them safe i can't answer to their family and i can't answer myself. In 2014 again my company offer me to participate shipyard supervisor safety course SSSC This time i can't say no than i had completed  my SSSC and in 2016 i had completed my Risk Management Course  Than my Company  appointed me as a supervisior,  last five years we don't have a single accident or incident report, in my supervising season i have worked with a lots of guys and i know everyone has a different personality and work ability so as a supervisior i think every supervisor should adjust them with personality of their guys, and  Before starting any job must ask them first that  how they want to start the job and what's the safest way to complete a job if  the supervisor think their guys ideas are correct and safe, let them do if not correct give them proper knowledge and show them the safest way and of course a supervisor should keep enough knowledge to read their guys mind during work and focus on their physical condition it's may help to reduce accident and find out the competent person for a job and a serious issue is every supervisor should respect their worker and be loyal with them and order with respect so that they will accept your order from their mind and this thing will help,  productivity, saving  man hours, and reduce productive cost.",2021-03-03,300
114,Anyone who work in construction know safety talk only,2021-03-03,9
115,Any accident who going to support ur family .,2021-03-03,8
116,How about breaking the shackles of captivity of our foreign workers from the dormitories as a start? They deserve better.,2021-03-03,20
117,Depends on their motivation too,2021-03-04,5
118,"And how do you determine and measure the ability to integrate???? There are no tests on SG history, culture and heritage for potential immigrants unlike some countries out there.",2021-02-27,29
119,"accept immigrants according to their willingness to integrate ALSO.  as long as they aren’t willing to integrate , it doesn’t matter if they have the ability or not  tell them that integration means they sync into our culture, not the other way round",2021-02-27,44
120,"Although many jobs are paid $7 per hour?   And, one gets to rest on Saturdays, Sundays, public holidays, medical leaves and 'no tasks for the days' - without pay and, 'zero' welfare?   Yes! This covid-19 has really helped the government solved long-dragged problem by creating jobs for many jobless native Singaporeans who had been unable to be hired by the stingy businessmen for many years?",2021-02-27,62
121,Take in all foreigners and convert them to Singaporeans! Increase the pace of conversion!   Best if Singapore is an island of foreigners-converted.   Change Singapore or Forgapore!  This will make the rulers of Singapore Happy!   MAKE YOUR VOTE COUNT.  Stay Safe and Healthy. ,2021-02-27,41
122,"Exactly. Many of us who took up citizenship are tax payers while most of the Singaporeans born here are entitled, and lack global perspective. Just simply following gov without thinking about things critically.",2021-02-27,33
123,"Indranee Rajah May I ask how ICA or the relevant body judge on the applicant's ability to integrate? Do the MPs and ministers actually patrol the ground and note how well these applicants integrate into our society? It is quite obvious many do not. I see Indian national applicants only hanging out with their kind and the wives making breakfast & lunch packs for their husbands & children to take to workplaces or schools because they cannot take to the local cuisine. My British friend with his Filipino wife and their 2 children have lived in SG for more than 10 years. They rent a HDB flat, their children were born here and attend local schools. They opened their homes to their neighbours and their children grow & play along with the local children. But they have been denied PR status 4 times. Perhaps it is due to him not having a degree, even though he is a professional in the IT industry. Meanwhile, the JP Morgan Indian national got his PR or maybe citizenship by marriage to a Singaporean and starts to insult the guard at his condo. Well, he is not the only one. So yes, I'm curious what standards the government employs to determine how well applicants integrate into our SG society. Please do tell.",2021-02-27,210
124,Immigrants integrate to degenerate the quality of life of citizens.,2021-02-26,10
125,"Look at the cv19 statistics and don't bring in negative people to create trouble. Cctv installed because of those people, we also live in fear of those people from time to time... As a singaporean have to voice this out ",2021-02-26,38
126,Best test of integration is whether they speak or understand Singlish...,2021-02-27,11
127,"Any satastic report for PR and New citizenship given every year? Their highest education ,their salary and how many family members they bring in?",2021-02-26,24
128,I think the gov takes immigrants on their ability to vote white. ,2021-02-26,12
129,Goid . Give our local grads permanent jobs,2021-02-26,7
130,Just wondering if there are any applicants who will say they are unable to integrate when they want to get the IC,2021-02-26,22
131,"Ability to integrate? They will integrate only if they are less in number. At the huge number of these imports, they will not integrate. They will stick to their own kind and bring their country’s culture here. Probably want us all to change. Have the new PRs and citizens from PRC even bothered to learn English? Or the new PRs and citizens from India have started learning Tamil?",2021-02-27,69
132,And you have to convert PR to citizens eventually when their spouses are locals.,2021-02-26,14
134,"Some are not interested to ""integrate"" they are ""sovereign"" ...",2021-02-26,9
135,Integrate? Just take an evening walk at Tanjung Rhu.,2021-02-27,9
136,"In other words, she is saying to  Singaporeans, ""Please get ready to see a surge in new citizens and pr this year, since borders are reopening""",2021-02-26,26
137,They should also send all the males PR for National Service...,2021-02-28,11
138,Then this year should get out more such  new citizen 20K and PR 30k to CECA.,2021-02-26,14
139,Is the Singapore law going to investigate many new citizens and PR using fake degrees documents easily letting them becoming Singapore citizens,2021-02-27,22
140,"Good, the less conversions the better.",2021-02-26,6
141,"Why do we even need to take in immigrants?  If it is to increase population, shouldn't you make to effort to help young families",2021-02-26,23
142,So they would come in truckloads had it not been for covid19? 🤔,2021-02-26,12
143,Maybe this is part of the great East Coast Plan that is to slowly and steadily progress to transform Singapore to Cecapoo. 😂,2021-02-26,22
144,"You mean the ones who complain about the smell of home cooking, build up restrictions on hiring locals in favour of their own countrymen, refuse to learn to speak our local languages including English, don't serve NS, and troll Singaporeans using the glory of their homeland?  If so maybe we need to replace some people with ones who understand the meaning of the word ""integrate"". ",2021-02-26,64
145,Its GOOD for our tiny little dot ? ....we have had ENOUGH ?,2021-02-26,11
146,The number of imported citizens and pr far exceeds natural born That’s the reason why resources are not enough to go around,2021-02-27,23
147,"In future,new pr & new citizen population would be on the rise. Overtake local born citizen population.",2021-02-28,17
148,are u sure the pr n new citizen really have the quality that we one or is jus the number that we ar aiming for...,2021-02-27,25
149,"""but also their ability to integrate.""  How to assess har, Indranee? ",2021-02-26,11
150,Looks who talking?How many you see in your neighbourhood that really integrate?,2021-02-26,13
151,"PR is a joke, most of them don’t stay here permanently!",2021-02-26,12
152,Lu chakap bohong kah? Really? South east Asians integrate more easily in Singapore society than east and south Asians. Apasair manyak manyak orang Cina dan orang India? Are you sure they are able to integrate well in our multiracial and multicultural society?  Gua tak tau lah. Politicians love to goreng and borak.  Sudahlah. Chilaka.,2021-02-26,54
153,Integrate smlj. End of the day they ditch their citizenship/PR and take the CPF back and return back to their native as they have land/property under their spouse or relatives or even their own name.,2021-02-27,37
154,What nonsense.  Come live among us at Ground Zero to find out how Integrative they are. ,2021-02-27,16
155,"With all the fake identity, good luck to integration and contribution.",2021-02-26,11
156,Did u check if their certificates are genuine???? Or just their ability to produce the fake certificates????,2021-02-27,17
157,"Bottom line is, it is up to the g to put it since they are the one to implement it.",2021-02-27,20
158,A lot of PRs convert to Singaporeans because they wish to avoid ABSD or to receive subsidies for children’s education and healthcare. ,2021-02-26,23
159,With some coming with fake cert even at polyclinic? ,2021-02-26,9
160,You brought in all the sovereigns that behaved like empress dowagers that refused to wear mask or emperor that screwed security guard. You dare to say you checked their ability to integrate?? ,2021-02-27,32
161,"It's the million dollars pay structure that causes the need to have new citizens, FTs, foreign workers and visitors. If the bud is not nipped more problems can be expected.",2021-02-27,29
162,"Singapore need look at their backgrounds and qualifications certs before grant them a Singapore PR or Singapore citizens even for EP, S pass and work permits since fake certs submitted everywhere now a days",2021-02-26,34
163,You be honest about the cost of medicine and the people will be grateful already.,2021-02-26,15
164,"How to measure ""ability to integrate """,2021-02-27,6
165,Give the records from PR which country's most give?,2021-02-26,8
166,"Intergate simi? Intergate to vote for PAP? Aribo, intergate simi sai? ",2021-02-26,11
168,"Pls don't assume they can integrate! They can behave themselves n don't behave privileged or self- accredited , we r happy loh! I have 3 PR neighbours at my level n I feel it's enough. The Indonesian family thinks Singaporean aunties r maids to handle their rubbish . They just find it too unaristocrate like to dump their refuse into main chute but all over the chute area. The Chinese PR family r like thugs . I got to give them my entire corridor . I do not even leave my shoes at corridor. The PR would pick troubles by pretending to bump into me at corridor. Even when CCTV footages showed that she was at fault , she would claim that I'm ' big' . The Msian PR family thinks that g has a finance budget for them , so have I . Things like broadband n CCTV should let them ' share' .Some  PRs r Pretentious Residents!They have double- characters . Really good in acting to g but in real life , suck real bad.",2021-02-26,161
169,Better check their certs properly before letting them in. 📜   6.9m... 10m... no wonder Kranji 🌳 got cleared ‘by accident’. 🙃  Indranehneh must be a very accomplished fortune teller 🔮; she can predict if potential newtizens can or can’t integrate. 👏,2021-02-27,36
170,So much for integration thats why Global Indian schools got how many here?,2021-02-28,13
171,Never heard about anyone taking an “integration course” here...,2021-02-28,9
172,Contribute maybe...integrate How to measure ??,2021-02-28,6
173,"Tell me why jordan webb having been here  almost decade,  citizenship wasnt approved while haidilao boss so fast approved  ?",2021-02-26,19
174,Opposition should ask the take up rate PRs become Singaporeans. Whether it's true many didnt convert and return while having HDB properties here in Singapore.,2021-02-26,24
175,"At the same time, Singapore must remain open to global talent who can complement the local workforce, and create quality jobs for locals, she said, citing schemes like Tech @ SG, which helps local tech companies recruit highly skilled foreign talent.  I hope that our citizens has the abilities to conquer the required job placement than to bring in FT. ",2021-02-28,59
176,"Even in times of lockdown & limited 5 pax gathering, 21k people managed to take the oath to pledge alliance to Singapore. Is it by zoom? Amazing! The number should technically not be more than 5 pax multiplied by 365days.",2021-02-26,35
177,Did you check their School Certificate througly?,2021-02-27,7
178,Planning for next GE already? 🤣,2021-02-26,5
179,"""We will never have 10 million. We won't even have 6.9 million."" Just don't forget is.",2021-03-02,12
180,More than 6500 Singaporean give PR why sepecial this year?,2021-02-26,9
181,"To all racists... Don t worry, we are still here :) ",2021-02-26,10
183,"So u expect more new citizen and PRs ???? Eh come on la, the locals need more job kays",2021-02-26,18
184,"Haha. Just say PaP want their votes, lah. That is why the First Gate allows all sorts of rubbish FTs to come. Then 2nd gate, can pick any of them to be PRs. ",2021-02-26,32
185,Wahahaha...u mean the masseurs? ,2021-02-26,5
186,Aiyo tell us something we don't know million $ minister 🙄🙄🙄,2021-02-27,8
188,"??? I thought just submit application online only. Put master degree , chances doubled.",2021-02-26,12
189,Please DO NOT copy sleepy Biden policies of allowing illegals in droves to enter and allowing asylum seekers citizenship or we might hv to build cages just like he did!,2021-02-27,30
190,"All rubbish talks.  They need more so that they will give them more votes, simple as ABC.",2021-02-27,17
191,How we know they are able to integrate without first letting them in?,2021-02-26,13
192,"To my fellow Singaporean... Only orang lauts are real Singaporean hor. Our grandparents came from India, China, Malaysia, Indonesia, etc. We are all faking as true blue Singaporean hor.",2021-02-26,29
193,I see. Nothing to do with 💰,2021-02-27,6
195,Oh no. I just saw a whole can of worms opened up. I'd rather just keep quiet and go on really.. really..  ●Faint●,2021-02-27,22
196,"Singapore has sadly become one of the most xenophobic countries. It's all the more illogical, given that we have a rapidly ageing and shrinking population, declining birthrate and growing labour shortage. The xenophobes are those who scapegoat foreigners for all the problems in their life, not realising that Singapore can't survive without immigration and foreign investment. The world doesn't need Singapore; we can disappear tomorrow and most people in the world won't even notice. There are private lands and farms in other countries that are many times the size of our Island. But we can't survive without the world coming in. We are like a mountain village that will die off.",2021-02-26,106
197,Should pay attention to the quality not quantity. Didn't you know we have been importing a lot of thrashm,2021-02-27,18
198,Ya hor ... import fake education fake income Hmmm 🤔🧐🤔 what else ICA approved ???,2021-02-27,12
200,Nope pap govt take in foreginers who willing to obey pap that is what she mean integrate...,2021-02-27,17
201,Just keep it that way laa.,2021-02-27,6
202,"How in hell does Indranee determine whether foreigners can ""integrate""???  Issue PR and citizenship like toilet paper",2021-02-27,17
203,"Haha. Same misleadimg news like 2017. Then in 2018 and 2019, burst the seams of the quota.  So, this means that PaP will issue excess  in 2024?",2021-02-26,23
205,"If that is the case,  then maybe this idiot can care to explain why in the past, so many masseurs who are converted citizens had been caught giving special sexual services.",2021-02-26,31
206,Like real a lot foreign wives get PR lor. Also a lot apply for citizenship. I have few friends n colleague up there so happy said so good government ask my wife want to apply pr. 1 of my friend very lucky his wife dream to marry a sg man. Her wish come true tell the guy must marry her. Within 2 months rom. Within a year get PR.,2021-02-26,67
207,We need to reconsider whether anot to take in Burmese.. They are making rude comments towards singapore,2021-02-26,17
208,The less the better as SG already so populated!,2021-02-27,9
209,"Stupid woman, we need more CECA to come in be FTs then get PRs and upgrade to NEW CITIZENS then finally become Singaporeans so they may torture and starve maid to death. Even policeman living within premises WON'T STOP THE SADISTIC TORTURE...",2021-02-26,41
210,But the problem is locals are having problems integrating with them.,2021-02-26,11
224,please help us also to migrate,2021-02-26,6
236,"One side people one side is business. Government no matter what got 1 side sure make alot noise.  So our government very difficult to do.   He acknowledged that some Singaporeans are concerned about the nation's reliance on foreigners and competition from them. But at the same time, many businesses and trade associations have said that it is difficult to hire locals, and asked for foreign worker quotas not to be tightened further so that they can remain globally competitive.",2021-02-16,77
237,"It’s unlikely many Singaporeans want to go into manufacturing and cutting s passes would just increase costs to the company and erode profits, which means less competitive products and also means less tax on profits to the government ",2021-02-16,39
238,Government shld go into deep study on which sector that Singaporeans r not willing to take up before cut the quota on Spass. ,2021-02-16,23
239,When time is hard Singaporean will take up any job available to survive to feed the family. Not willing is a myth word...,2021-02-17,23
240,"In my view, its cost. PR and Malaysians are cheaper to hire and government gets the levy. If hire locals, both sides suffer.",2021-02-17,23
241,"Not all singaporean not willing to pick up. My few friends go for interview last time. I don't understand why they pick up the Malaysian or pr. Why Singaporean they don't choose as they willingly to work 12 hrs shift. Do u know there are so many pr from Malaysia. Do you know Malaysian are so smart they get pr buy hdb here rent out they stay in Malaysian. So they are making money from work n rental. Some holding sp by the help of their employer. Should government be more strict. Do you know many foreigner happy getting sp, ep to pr. Some unprofessional.",2021-02-16,102
242,"I believe the problem lies with our government.  Most are complaining about FT taking away our white collar jobs in the financial, IT or some even medical sectors etc. But here they are mentioning blue collar manufacturing jobs.  Did I got it all wrong or our government is deaf?",2021-02-17,49
243,Sure later lament cant find local workers. I pity those businesses,2021-02-16,11
244,"There should be a bigger cut and control on E Pass where they took on PMET roles (non specialised skills).  Both EP and S Pass holders can apply for a Dependent Pass for their spouse (with eligibility to apply for job in Singapore with a letter to MOM), children, and parents to join them in Singapore.",2021-02-16,56
245,So will Convert 15% -20% S pass holders to PR and still remain work at same jobs..,2021-02-16,15
